call_id,hcp_id,rep_id,call_date,product_discussed,call_duration_min,samples_dropped
CALL001744,HCP0413,REP024,2025-09-05,PRD003,12,0
CALL001745,HCP0413,REP024,2025-03-08,PRD005,17,2
CALL001746,HCP0413,REP024,2025-04-23,PRD002,10,0
CALL001747,HCP0414,REP010,2025-04-23,PRD004,12,1
CALL001748,HCP0415,REP025,2025-11-12,PRD004,21,0
CALL001749,HCP0415,REP025,2025-09-21,PRD004,9,3
CALL001750,HCP0415,REP025,2025-11-14,PRD002,9,1
CALL001751,HCP0415,REP025,2025-11-14,PRD004,8,2
CALL001752,HCP0415,REP025,2025-08-26,PRD002,12,1
CALL001753,HCP0416,REP014,2025-10-23,PRD003,9,0
CALL001754,HCP0416,REP014,2025-07-12,PRD002,14,1
CALL001755,HCP0416,REP014,2025-06-12,PRD003,17,1
CALL001756,HCP0416,REP014,2025-03-09,PRD003,25,2
CALL001757,HCP0416,REP014,2025-05-14,PRD001,16,0
CALL001758,HCP0416,REP014,2025-03-06,PRD002,21,1
CALL001759,HCP0416,REP014,2025-01-17,PRD002,16,3
CALL001760,HCP0417,REP030,2025-11-18,PRD004,23,2
CALL001761,HCP0417,REP030,2025-02-14,PRD004,9,1
CALL001762,HCP0417,REP030,2025-03-16,PRD005,6,2
CALL001763,HCP0417,REP030,2025-07-06,PRD005,13,2
CALL001764,HCP0417,REP030,2025-12-06,PRD004,9,2
CALL001765,HCP0418,REP019,2025-02-09,PRD001,19,0
CALL001766,HCP0418,REP019,2025-07-09,PRD001,17,0
CALL001767,HCP0418,REP019,2025-10-11,PRD001,17,0
CALL001768,HCP0418,REP019,2025-09-30,PRD003,29,2
CALL001769,HCP0418,REP019,2025-03-24,PRD005,22,1
CALL001770,HCP0418,REP019,2025-10-30,PRD005,16,2
CALL001771,HCP0419,REP030,2025-10-31,PRD003,12,3
CALL001772,HCP0419,REP030,2025-04-13,PRD003,7,0
CALL001773,HCP0419,REP030,2025-05-12,PRD005,19,0
CALL001774,HCP0420,REP015,2025-04-20,PRD003,17,3
CALL001775,HCP0420,REP015,2025-05-22,PRD002,28,1
CALL001776,HCP0421,REP009,2025-01-13,PRD003,22,2
CALL001777,HCP0421,REP009,2025-07-30,PRD001,16,0
CALL001778,HCP0421,REP009,2025-04-12,PRD003,26,1
CALL001779,HCP0421,REP009,2025-12-10,PRD005,22,0
CALL001780,HCP0422,REP014,2025-05-15,PRD003,6,0
CALL001781,HCP0422,REP014,2025-07-04,PRD003,8,1
CALL001782,HCP0422,REP014,2025-07-21,PRD002,6,3
CALL001783,HCP0422,REP014,2025-09-08,PRD004,10,1
CALL001784,HCP0423,REP021,2025-07-20,PRD002,12,3
CALL001785,HCP0423,REP021,2025-04-04,PRD004,20,0
CALL001786,HCP0423,REP021,2025-02-17,PRD002,17,1
CALL001787,HCP0424,REP028,2025-11-30,PRD004,29,0
CALL001788,HCP0424,REP028,2025-04-21,PRD005,21,0
CALL001789,HCP0424,REP028,2025-10-19,PRD002,29,0
CALL001790,HCP0424,REP028,2025-01-20,PRD003,5,1
CALL001791,HCP0425,REP013,2025-09-14,PRD001,19,2
CALL001792,HCP0425,REP013,2025-01-20,PRD005,17,1
CALL001793,HCP0425,REP013,2025-01-13,PRD002,24,1
CALL001794,HCP0425,REP013,2025-09-26,PRD005,16,1
CALL001795,HCP0425,REP013,2025-06-06,PRD002,11,1
CALL001796,HCP0425,REP013,2025-12-13,PRD003,16,0
CALL001797,HCP0426,REP003,2025-06-25,PRD004,10,1
CALL001798,HCP0426,REP003,2025-02-25,PRD002,24,2
CALL001799,HCP0426,REP003,2025-04-18,PRD001,24,3
CALL001800,HCP0426,REP003,2025-03-03,PRD003,27,3
CALL001801,HCP0426,REP003,2025-10-27,PRD004,27,0
CALL001802,HCP0428,REP028,2025-08-21,PRD001,12,0
CALL001803,HCP0428,REP028,2025-11-27,PRD003,5,0
CALL001804,HCP0428,REP028,2025-05-18,PRD003,6,0
CALL001805,HCP0429,REP030,2025-02-21,PRD002,8,1
CALL001806,HCP0429,REP030,2025-06-15,PRD002,28,0
CALL001807,HCP0429,REP030,2025-11-21,PRD001,7,0
CALL001808,HCP0429,REP030,2025-12-07,PRD004,24,1
CALL001809,HCP0429,REP030,2025-09-14,PRD003,9,1
CALL001810,HCP0429,REP030,2025-02-08,PRD003,24,1
CALL001811,HCP0429,REP030,2025-08-12,PRD002,16,1
CALL001812,HCP0429,REP030,2025-07-09,PRD004,20,0
CALL001813,HCP0429,REP030,2025-01-01,PRD005,20,1
CALL001814,HCP0429,REP030,2025-12-20,PRD005,20,0
CALL001815,HCP0430,REP007,2025-03-18,PRD002,16,1
CALL001816,HCP0430,REP007,2025-04-14,PRD005,9,2
CALL001817,HCP0430,REP007,2025-03-01,PRD001,7,3
CALL001818,HCP0431,REP022,2025-11-19,PRD002,15,1
CALL001819,HCP0431,REP022,2025-01-20,PRD002,17,2
CALL001820,HCP0431,REP022,2025-03-07,PRD005,20,0
CALL001821,HCP0431,REP022,2025-10-17,PRD001,5,0
CALL001822,HCP0432,REP026,2025-12-11,PRD001,9,0
CALL001823,HCP0432,REP026,2025-02-17,PRD004,15,2
CALL001824,HCP0432,REP026,2025-09-27,PRD003,10,1
CALL001825,HCP0433,REP009,2025-05-31,PRD004,17,0
CALL001826,HCP0433,REP009,2025-03-25,PRD003,24,0
CALL001827,HCP0433,REP009,2025-01-31,PRD002,21,2
CALL001828,HCP0433,REP009,2025-03-22,PRD004,8,1
CALL001829,HCP0434,REP021,2025-02-06,PRD001,18,3
CALL001830,HCP0434,REP021,2025-10-15,PRD002,17,1
CALL001831,HCP0434,REP021,2025-02-19,PRD002,15,0
CALL001832,HCP0435,REP029,2025-04-27,PRD004,16,1
CALL001833,HCP0435,REP029,2025-09-23,PRD003,22,1
CALL001834,HCP0435,REP029,2025-09-04,PRD001,15,0
CALL001835,HCP0436,REP002,2025-06-25,PRD001,6,3
CALL001836,HCP0436,REP002,2025-10-15,PRD005,12,1
CALL001837,HCP0436,REP002,2025-10-04,PRD005,17,1
CALL001838,HCP0436,REP002,2025-11-22,PRD003,16,0
CALL001839,HCP0436,REP002,2025-04-06,PRD005,21,0
CALL001840,HCP0437,REP015,2025-04-19,PRD001,21,2
CALL001841,HCP0437,REP015,2025-01-31,PRD001,25,1
CALL001842,HCP0437,REP015,2025-04-02,PRD004,29,1
CALL001843,HCP0437,REP015,2025-10-05,PRD004,17,3
CALL001844,HCP0438,REP016,2025-10-18,PRD002,18,0
CALL001845,HCP0438,REP016,2025-06-07,PRD002,12,3
CALL001846,HCP0438,REP016,2025-06-19,PRD003,13,1
CALL001847,HCP0438,REP016,2025-04-03,PRD004,8,1
CALL001848,HCP0438,REP016,2025-08-26,PRD004,13,1
CALL001849,HCP0438,REP016,2025-12-10,PRD005,19,0
CALL001850,HCP0439,REP007,2025-06-20,PRD001,27,1
CALL001851,HCP0439,REP007,2025-12-28,PRD001,5,1
CALL001852,HCP0440,REP017,2025-06-05,PRD005,12,1
CALL001853,HCP0440,REP017,2025-07-13,PRD001,19,0
CALL001854,HCP0440,REP017,2025-08-01,PRD002,29,0
CALL001855,HCP0440,REP017,2025-04-15,PRD001,24,0
CALL001856,HCP0440,REP017,2025-11-15,PRD004,23,0
CALL001857,HCP0440,REP017,2025-04-19,PRD002,28,0
CALL001858,HCP0440,REP017,2025-05-01,PRD005,9,0
CALL001859,HCP0441,REP027,2025-04-28,PRD005,5,1
CALL001860,HCP0442,REP026,2025-04-13,PRD003,23,1
CALL001861,HCP0442,REP026,2025-08-27,PRD005,14,3
CALL001862,HCP0442,REP026,2025-09-01,PRD001,14,0
CALL001863,HCP0442,REP026,2025-06-10,PRD005,21,1
CALL001864,HCP0443,REP003,2025-05-21,PRD001,16,0
CALL001865,HCP0443,REP003,2025-07-09,PRD005,12,1
CALL001866,HCP0443,REP003,2025-07-07,PRD003,12,0
CALL001867,HCP0443,REP003,2025-09-16,PRD003,26,0
CALL001868,HCP0443,REP003,2025-01-18,PRD001,7,1
CALL001869,HCP0444,REP004,2025-02-07,PRD002,21,2
CALL001870,HCP0444,REP004,2025-08-16,PRD005,20,2
CALL001871,HCP0444,REP004,2025-01-23,PRD002,27,2
CALL001872,HCP0444,REP004,2025-01-26,PRD001,11,2
CALL001873,HCP0445,REP006,2025-12-12,PRD001,17,1
CALL001874,HCP0445,REP006,2025-09-28,PRD005,11,1
CALL001875,HCP0445,REP006,2025-07-13,PRD001,20,3
CALL001876,HCP0445,REP006,2025-10-02,PRD004,5,2
CALL001877,HCP0445,REP006,2025-12-17,PRD001,13,2
CALL001878,HCP0446,REP022,2025-07-04,PRD003,5,2
CALL001879,HCP0447,REP009,2025-11-24,PRD002,8,2
CALL001880,HCP0447,REP009,2025-08-25,PRD002,26,1
CALL001881,HCP0447,REP009,2025-01-15,PRD002,23,2
CALL001882,HCP0447,REP009,2025-04-05,PRD002,27,0
CALL001883,HCP0447,REP009,2025-01-04,PRD001,17,0
CALL001884,HCP0447,REP009,2025-08-04,PRD003,19,0
CALL001885,HCP0447,REP009,2025-11-10,PRD004,9,1
CALL001886,HCP0448,REP019,2025-08-06,PRD002,5,3
CALL001887,HCP0448,REP019,2025-05-22,PRD005,29,2
CALL001888,HCP0448,REP019,2025-12-24,PRD005,19,2
CALL001889,HCP0448,REP019,2025-09-10,PRD001,14,0
CALL001890,HCP0449,REP019,2025-06-29,PRD002,27,0
CALL001891,HCP0449,REP019,2025-06-18,PRD004,5,1
CALL001892,HCP0449,REP019,2025-06-27,PRD003,14,0
CALL001893,HCP0449,REP019,2025-04-27,PRD001,10,1
CALL001894,HCP0449,REP019,2025-11-11,PRD002,6,0
CALL001895,HCP0449,REP019,2025-01-10,PRD005,29,2
CALL001896,HCP0449,REP019,2025-10-20,PRD003,19,3
CALL001897,HCP0449,REP019,2025-02-10,PRD001,27,1
CALL001898,HCP0450,REP009,2025-01-08,PRD005,29,1
CALL001899,HCP0450,REP009,2025-12-25,PRD002,22,2
CALL001900,HCP0450,REP009,2025-06-13,PRD005,22,3
CALL001901,HCP0450,REP009,2025-04-29,PRD001,26,1
CALL001902,HCP0451,REP010,2025-10-21,PRD004,24,0
CALL001903,HCP0451,REP010,2025-05-20,PRD002,24,1
CALL001904,HCP0451,REP010,2025-08-17,PRD003,14,0
CALL001905,HCP0452,REP013,2025-03-06,PRD005,28,1
CALL001906,HCP0452,REP013,2025-04-26,PRD004,18,2
CALL001907,HCP0453,REP015,2025-10-13,PRD005,22,0
CALL001908,HCP0453,REP015,2025-10-25,PRD005,15,1
CALL001909,HCP0453,REP015,2025-03-10,PRD001,26,0
CALL001910,HCP0453,REP015,2025-05-08,PRD005,15,3
CALL001911,HCP0453,REP015,2025-01-12,PRD003,20,1
CALL001912,HCP0453,REP015,2025-07-07,PRD004,27,3
CALL001913,HCP0453,REP015,2025-04-04,PRD001,21,0
CALL001914,HCP0454,REP016,2025-05-15,PRD004,7,0
CALL001915,HCP0454,REP016,2025-09-14,PRD002,9,1
CALL001916,HCP0454,REP016,2025-07-06,PRD003,15,0
CALL001917,HCP0454,REP016,2025-02-21,PRD001,28,1
CALL001918,HCP0454,REP016,2025-11-14,PRD002,13,2
CALL001919,HCP0454,REP016,2025-04-27,PRD001,23,2
CALL001920,HCP0455,REP015,2025-05-08,PRD005,28,2
CALL001921,HCP0455,REP015,2025-01-12,PRD003,13,3
CALL001922,HCP0455,REP015,2025-11-15,PRD005,29,1
CALL001923,HCP0455,REP015,2025-01-29,PRD001,27,0
CALL001924,HCP0455,REP015,2025-04-25,PRD001,14,1
CALL001925,HCP0455,REP015,2025-06-07,PRD003,28,3
CALL001926,HCP0455,REP015,2025-04-18,PRD001,11,0
CALL001927,HCP0455,REP015,2025-06-28,PRD003,7,0
CALL001928,HCP0455,REP015,2025-08-23,PRD004,18,0
CALL001929,HCP0456,REP017,2025-12-22,PRD002,18,1
CALL001930,HCP0456,REP017,2025-06-16,PRD003,17,0
CALL001931,HCP0456,REP017,2025-01-19,PRD003,10,2
CALL001932,HCP0457,REP010,2025-07-25,PRD004,29,2
CALL001933,HCP0457,REP010,2025-07-20,PRD005,21,3
CALL001934,HCP0458,REP021,2025-08-05,PRD005,6,0
CALL001935,HCP0458,REP021,2025-10-05,PRD002,8,0
CALL001936,HCP0458,REP021,2025-07-05,PRD005,11,2
CALL001937,HCP0458,REP021,2025-11-20,PRD004,13,2
CALL001938,HCP0458,REP021,2025-02-05,PRD002,17,2
CALL001939,HCP0458,REP021,2025-06-04,PRD001,16,0
CALL001940,HCP0458,REP021,2025-11-08,PRD001,28,3
CALL001941,HCP0459,REP001,2025-10-19,PRD002,6,2
CALL001942,HCP0460,REP024,2025-11-25,PRD002,8,2
CALL001943,HCP0461,REP004,2025-01-11,PRD004,26,2
CALL001944,HCP0461,REP004,2025-10-26,PRD001,5,1
CALL001945,HCP0461,REP004,2025-07-04,PRD003,28,0
CALL001946,HCP0461,REP004,2025-03-26,PRD004,23,0
CALL001947,HCP0462,REP025,2025-12-22,PRD001,16,2
CALL001948,HCP0462,REP025,2025-01-15,PRD002,5,2
CALL001949,HCP0462,REP025,2025-10-03,PRD002,5,0
CALL001950,HCP0462,REP025,2025-07-02,PRD002,25,0
CALL001951,HCP0463,REP003,2025-02-23,PRD002,27,0
CALL001952,HCP0463,REP003,2025-03-24,PRD005,13,1
CALL001953,HCP0463,REP003,2025-06-09,PRD003,24,3
CALL001954,HCP0463,REP003,2025-09-17,PRD002,28,0
CALL001955,HCP0464,REP022,2025-08-04,PRD002,22,0
CALL001956,HCP0464,REP022,2025-02-11,PRD001,5,0
CALL001957,HCP0464,REP022,2025-12-17,PRD001,24,0
CALL001958,HCP0464,REP022,2025-06-16,PRD004,27,0
CALL001959,HCP0464,REP022,2025-12-11,PRD001,8,0
CALL001960,HCP0464,REP022,2025-02-24,PRD002,8,0
CALL001961,HCP0464,REP022,2025-05-13,PRD002,11,2
CALL001962,HCP0465,REP028,2025-10-19,PRD003,9,1
CALL001963,HCP0466,REP028,2025-10-29,PRD001,20,1
CALL001964,HCP0466,REP028,2025-12-10,PRD001,23,3
CALL001965,HCP0467,REP015,2025-01-13,PRD001,23,1
CALL001966,HCP0467,REP015,2025-04-19,PRD002,28,1
CALL001967,HCP0467,REP015,2025-12-03,PRD001,21,0
CALL001968,HCP0467,REP015,2025-09-25,PRD003,24,2
CALL001969,HCP0467,REP015,2025-02-01,PRD004,29,0
CALL001970,HCP0467,REP015,2025-02-12,PRD005,24,2
CALL001971,HCP0467,REP015,2025-01-19,PRD004,21,1
CALL001972,HCP0467,REP015,2025-01-23,PRD004,15,0
CALL001973,HCP0467,REP015,2025-01-15,PRD001,11,2
CALL001974,HCP0467,REP015,2025-06-09,PRD004,13,1
CALL001975,HCP0467,REP015,2025-03-23,PRD005,23,1
CALL001976,HCP0468,REP020,2025-04-15,PRD002,18,1
CALL001977,HCP0468,REP020,2025-03-08,PRD004,23,1
CALL001978,HCP0468,REP020,2025-03-09,PRD002,26,1
CALL001979,HCP0468,REP020,2025-05-07,PRD001,22,0
CALL001980,HCP0469,REP004,2025-04-10,PRD003,20,2
CALL001981,HCP0469,REP004,2025-12-28,PRD003,18,0
CALL001982,HCP0469,REP004,2025-07-03,PRD001,10,0
CALL001983,HCP0469,REP004,2025-11-10,PRD004,25,1
CALL001984,HCP0469,REP004,2025-08-08,PRD004,18,0
CALL001985,HCP0469,REP004,2025-12-30,PRD002,13,0
CALL001986,HCP0469,REP004,2025-01-15,PRD003,20,0
CALL001987,HCP0470,REP012,2025-11-10,PRD002,7,1
CALL001988,HCP0470,REP012,2025-11-29,PRD005,19,1
CALL001989,HCP0470,REP012,2025-11-17,PRD001,6,0
CALL001990,HCP0470,REP012,2025-01-18,PRD003,9,1
CALL001991,HCP0470,REP012,2025-01-15,PRD001,29,0
CALL001992,HCP0470,REP012,2025-04-30,PRD004,20,0
CALL001993,HCP0471,REP025,2025-10-01,PRD002,28,0
CALL001994,HCP0471,REP025,2025-01-21,PRD001,25,1
CALL001995,HCP0471,REP025,2025-11-19,PRD003,21,1
CALL001996,HCP0471,REP025,2025-12-07,PRD003,10,0
CALL001997,HCP0471,REP025,2025-03-26,PRD002,8,0
CALL001998,HCP0472,REP009,2025-06-30,PRD004,7,0
CALL001999,HCP0472,REP009,2025-10-28,PRD003,25,1
CALL002000,HCP0472,REP009,2025-12-24,PRD001,15,0
CALL002001,HCP0472,REP009,2025-08-11,PRD005,9,0
CALL002002,HCP0472,REP009,2025-12-01,PRD002,20,1
CALL002003,HCP0472,REP009,2025-09-05,PRD003,10,0
CALL002004,HCP0472,REP009,2025-07-25,PRD001,6,2
CALL002005,HCP0473,REP025,2025-07-01,PRD001,28,2
CALL002006,HCP0473,REP025,2025-01-23,PRD002,13,0
CALL002007,HCP0474,REP015,2025-05-21,PRD004,20,1
CALL002008,HCP0474,REP015,2025-11-07,PRD004,26,0
CALL002009,HCP0474,REP015,2025-03-03,PRD001,17,0
CALL002010,HCP0474,REP015,2025-03-07,PRD003,11,1
CALL002011,HCP0475,REP028,2025-02-02,PRD004,15,3
CALL002012,HCP0475,REP028,2025-10-26,PRD004,15,1
CALL002013,HCP0475,REP028,2025-10-31,PRD002,25,1
CALL002014,HCP0475,REP028,2025-03-09,PRD003,5,0
CALL002015,HCP0476,REP006,2025-09-15,PRD002,18,1
CALL002016,HCP0476,REP006,2025-11-01,PRD004,24,0
CALL002017,HCP0476,REP006,2025-01-08,PRD002,16,0
CALL002018,HCP0476,REP006,2025-11-23,PRD005,7,0
CALL002019,HCP0476,REP006,2025-05-15,PRD004,23,1
CALL002020,HCP0476,REP006,2025-07-07,PRD001,29,0
CALL002021,HCP0477,REP023,2025-03-31,PRD002,18,1
CALL002022,HCP0477,REP023,2025-08-21,PRD005,6,0
CALL002023,HCP0477,REP023,2025-11-18,PRD005,9,1
CALL002024,HCP0477,REP023,2025-08-22,PRD005,20,1
CALL002025,HCP0477,REP023,2025-05-16,PRD004,12,2
CALL002026,HCP0477,REP023,2025-01-11,PRD003,24,1
CALL002027,HCP0478,REP001,2025-06-28,PRD002,14,0
CALL002028,HCP0478,REP001,2025-03-15,PRD004,10,2
CALL002029,HCP0478,REP001,2025-03-14,PRD002,8,1
CALL002030,HCP0478,REP001,2025-01-30,PRD002,20,0
CALL002031,HCP0479,REP017,2025-01-16,PRD002,5,0
CALL002032,HCP0479,REP017,2025-07-23,PRD003,26,2
CALL002033,HCP0479,REP017,2025-12-14,PRD002,11,2
CALL002034,HCP0480,REP010,2025-05-20,PRD002,18,1
CALL002035,HCP0480,REP010,2025-12-28,PRD002,18,0
CALL002036,HCP0480,REP010,2025-05-09,PRD001,5,0
CALL002037,HCP0480,REP010,2025-04-03,PRD003,16,0
CALL002038,HCP0480,REP010,2025-05-29,PRD005,17,1
CALL002039,HCP0481,REP004,2025-03-11,PRD005,20,0
CALL002040,HCP0481,REP004,2025-05-16,PRD001,9,0
CALL002041,HCP0481,REP004,2025-09-12,PRD001,14,0
CALL002042,HCP0481,REP004,2025-07-14,PRD002,25,0
CALL002043,HCP0482,REP025,2025-02-07,PRD002,21,0
CALL002044,HCP0482,REP025,2025-08-27,PRD002,14,0
CALL002045,HCP0482,REP025,2025-11-08,PRD005,27,3
CALL002046,HCP0482,REP025,2025-11-03,PRD003,13,0
CALL002047,HCP0482,REP025,2025-07-11,PRD004,19,0
CALL002048,HCP0482,REP025,2025-02-21,PRD005,20,2
CALL002049,HCP0483,REP020,2025-01-14,PRD003,24,0
CALL002050,HCP0483,REP020,2025-12-22,PRD003,17,1
CALL002051,HCP0484,REP016,2025-09-05,PRD001,18,2
CALL002052,HCP0484,REP016,2025-08-28,PRD001,24,2
CALL002053,HCP0484,REP016,2025-11-23,PRD003,9,2
CALL002054,HCP0484,REP016,2025-07-31,PRD003,6,2
CALL002055,HCP0484,REP016,2025-09-27,PRD002,21,0
CALL002056,HCP0485,REP027,2025-03-09,PRD002,27,0
CALL002057,HCP0485,REP027,2025-03-10,PRD003,5,2
CALL002058,HCP0485,REP027,2025-07-26,PRD005,5,0
CALL002059,HCP0485,REP027,2025-10-29,PRD005,26,3
CALL002060,HCP0485,REP027,2025-04-03,PRD003,23,0
CALL002061,HCP0485,REP027,2025-12-29,PRD005,11,3
CALL002062,HCP0485,REP027,2025-04-17,PRD002,23,0
CALL002063,HCP0486,REP019,2025-09-01,PRD004,17,2
CALL002064,HCP0486,REP019,2025-07-06,PRD002,7,0
CALL002065,HCP0486,REP019,2025-05-04,PRD001,20,0
CALL002066,HCP0486,REP019,2025-07-30,PRD002,5,2
CALL002067,HCP0486,REP019,2025-05-13,PRD005,7,1
CALL002068,HCP0486,REP019,2025-05-26,PRD003,29,2
CALL002069,HCP0486,REP019,2025-09-30,PRD001,12,1
CALL002070,HCP0486,REP019,2025-11-10,PRD001,9,1
CALL002071,HCP0486,REP019,2025-08-03,PRD001,7,0
CALL002072,HCP0486,REP019,2025-04-26,PRD005,14,2
CALL002073,HCP0486,REP019,2025-01-16,PRD002,21,1
CALL002074,HCP0487,REP020,2025-05-20,PRD003,11,2
CALL002075,HCP0487,REP020,2025-08-09,PRD004,24,3
CALL002076,HCP0487,REP020,2025-09-07,PRD001,28,0
CALL002077,HCP0488,REP007,2025-11-13,PRD004,7,0
CALL002078,HCP0488,REP007,2025-04-13,PRD005,28,0
CALL002079,HCP0488,REP007,2025-10-15,PRD003,20,0
CALL002080,HCP0488,REP007,2025-05-25,PRD005,28,1
CALL002081,HCP0489,REP028,2025-03-16,PRD002,6,1
CALL002082,HCP0489,REP028,2025-07-04,PRD005,24,0
CALL002083,HCP0490,REP016,2025-04-28,PRD001,17,1
CALL002084,HCP0490,REP016,2025-08-03,PRD005,11,1
CALL002085,HCP0490,REP016,2025-07-06,PRD005,18,0
CALL002086,HCP0490,REP016,2025-03-25,PRD004,20,1
CALL002087,HCP0490,REP016,2025-07-31,PRD002,18,0
CALL002088,HCP0490,REP016,2025-12-04,PRD003,22,2
CALL002089,HCP0491,REP017,2025-02-15,PRD004,5,0
CALL002090,HCP0491,REP017,2025-06-10,PRD002,11,0
CALL002091,HCP0491,REP017,2025-07-27,PRD001,8,2
CALL002092,HCP0491,REP017,2025-05-02,PRD005,10,2
CALL002093,HCP0492,REP022,2025-10-10,PRD003,9,1
CALL002094,HCP0492,REP022,2025-11-03,PRD004,5,2
CALL002095,HCP0492,REP022,2025-10-03,PRD002,6,1
CALL002096,HCP0492,REP022,2025-11-07,PRD005,10,0
CALL002097,HCP0492,REP022,2025-05-01,PRD005,26,3
CALL002098,HCP0492,REP022,2025-05-17,PRD001,19,1
CALL002099,HCP0492,REP022,2025-10-16,PRD005,28,1
CALL002100,HCP0492,REP022,2025-11-08,PRD001,7,1
CALL002101,HCP0493,REP015,2025-09-06,PRD004,26,2
CALL002102,HCP0493,REP015,2025-07-24,PRD004,15,2
CALL002103,HCP0493,REP015,2025-07-19,PRD003,23,1
CALL002104,HCP0493,REP015,2025-12-15,PRD001,5,1
CALL002105,HCP0493,REP015,2025-12-27,PRD004,19,2
CALL002106,HCP0494,REP017,2025-04-10,PRD005,5,3
CALL002107,HCP0494,REP017,2025-02-07,PRD004,12,0
CALL002108,HCP0494,REP017,2025-04-09,PRD004,14,0
CALL002109,HCP0494,REP017,2025-08-23,PRD005,15,0
CALL002110,HCP0495,REP022,2025-02-27,PRD005,7,2
CALL002111,HCP0495,REP022,2025-08-01,PRD002,5,1
CALL002112,HCP0495,REP022,2025-10-06,PRD004,23,1
CALL002113,HCP0495,REP022,2025-01-20,PRD003,8,0
CALL002114,HCP0495,REP022,2025-01-12,PRD003,11,0
CALL002115,HCP0495,REP022,2025-06-09,PRD001,10,0
CALL002116,HCP0495,REP022,2025-02-03,PRD005,22,2
CALL002117,HCP0495,REP022,2025-10-02,PRD001,14,1
CALL002118,HCP0496,REP025,2025-09-06,PRD002,18,0
CALL002119,HCP0496,REP025,2025-03-07,PRD002,20,0
CALL002120,HCP0496,REP025,2025-11-18,PRD001,12,0
CALL002121,HCP0497,REP024,2025-10-21,PRD003,22,1
CALL002122,HCP0497,REP024,2025-08-09,PRD003,10,1
CALL002123,HCP0498,REP030,2025-01-10,PRD003,19,0
CALL002124,HCP0498,REP030,2025-03-09,PRD002,27,2
CALL002125,HCP0498,REP030,2025-11-18,PRD002,27,1
CALL002126,HCP0498,REP030,2025-02-23,PRD002,21,3
CALL002127,HCP0498,REP030,2025-01-04,PRD005,26,1
CALL002128,HCP0499,REP015,2025-07-06,PRD001,24,1
CALL002129,HCP0499,REP015,2025-06-20,PRD001,12,2
CALL002130,HCP0499,REP015,2025-07-01,PRD002,12,0
CALL002131,HCP0499,REP015,2025-08-25,PRD005,19,0
CALL002132,HCP0500,REP024,2025-09-14,PRD002,21,0
CALL002133,HCP0500,REP024,2025-09-28,PRD001,19,1
CALL002134,HCP0500,REP024,2025-05-29,PRD005,25,0
CALL002135,HCP0500,REP024,2025-06-10,PRD005,20,1
CALL002136,HCP0500,REP024,2025-04-19,PRD005,23,0
CALL002137,HCP0500,REP024,2025-03-13,PRD002,29,2
CALL002138,HCP0500,REP024,2025-03-03,PRD004,8,2
CALL002139,HCP0500,REP024,2025-04-22,PRD002,27,0
CALL002140,HCP0500,REP024,2025-04-09,PRD005,19,1
CALL002141,HCP0500,REP024,2025-07-23,PRD001,17,0
CALL002142,HCP0500,REP024,2025-07-09,PRD002,13,0
CALL002143,HCP0501,REP025,2025-03-15,PRD004,15,0
CALL002144,HCP0501,REP025,2025-04-01,PRD001,7,2
CALL002145,HCP0501,REP025,2025-11-29,PRD004,27,1
CALL002146,HCP0501,REP025,2025-08-20,PRD004,22,1
CALL002147,HCP0502,REP005,2025-02-02,PRD005,15,1
CALL002148,HCP0502,REP005,2025-11-09,PRD005,25,2
CALL002149,HCP0502,REP005,2025-03-18,PRD002,8,0
CALL002150,HCP0502,REP005,2025-10-31,PRD004,13,3
CALL002151,HCP0502,REP005,2025-12-16,PRD004,24,0
CALL002152,HCP0503,REP027,2025-06-16,PRD002,17,1
CALL002153,HCP0503,REP027,2025-06-09,PRD005,25,3
CALL002154,HCP0503,REP027,2025-07-17,PRD003,5,3
CALL002155,HCP0503,REP027,2025-02-26,PRD005,24,2
CALL002156,HCP0503,REP027,2025-12-13,PRD003,19,0
CALL002157,HCP0503,REP027,2025-04-29,PRD005,27,0
CALL002158,HCP0503,REP027,2025-08-11,PRD002,6,2
CALL002159,HCP0504,REP027,2025-03-08,PRD003,23,1
CALL002160,HCP0504,REP027,2025-05-25,PRD003,26,0
CALL002161,HCP0504,REP027,2025-10-12,PRD001,22,1
CALL002162,HCP0504,REP027,2025-05-10,PRD002,25,3
CALL002163,HCP0504,REP027,2025-11-05,PRD003,15,1
CALL002164,HCP0504,REP027,2025-07-15,PRD005,5,1
CALL002165,HCP0504,REP027,2025-06-24,PRD001,13,0
CALL002166,HCP0504,REP027,2025-08-24,PRD004,5,1
CALL002167,HCP0505,REP012,2025-12-27,PRD004,29,3
CALL002168,HCP0505,REP012,2025-11-16,PRD004,9,1
CALL002169,HCP0505,REP012,2025-05-07,PRD002,20,0
CALL002170,HCP0505,REP012,2025-05-03,PRD001,20,0
CALL002171,HCP0505,REP012,2025-07-15,PRD002,21,0
CALL002172,HCP0506,REP008,2025-05-29,PRD004,11,1
CALL002173,HCP0506,REP008,2025-05-15,PRD004,23,0
CALL002174,HCP0507,REP016,2025-12-08,PRD001,27,1
CALL002175,HCP0507,REP016,2025-07-11,PRD001,7,0
CALL002176,HCP0507,REP016,2025-06-07,PRD005,16,0
CALL002177,HCP0507,REP016,2025-05-03,PRD003,27,0
CALL002178,HCP0507,REP016,2025-02-21,PRD005,28,0
CALL002179,HCP0508,REP021,2025-09-01,PRD002,16,1
