hcp_id,product_id,month,rx_count,list_price_usd,revenue_usd
HCP0056,PRD003,2025-03,3,950,2850
HCP0056,PRD004,2025-04,6,60,360
HCP0056,PRD004,2025-05,1,60,60
HCP0056,PRD002,2025-06,7,85,595
HCP0056,PRD005,2025-07,6,45,270
HCP0056,PRD004,2025-08,5,60,300
HCP0056,PRD002,2025-09,2,85,170
HCP0056,PRD004,2025-10,8,60,480
HCP0056,PRD003,2025-11,2,950,1900
HCP0056,PRD005,2025-12,4,45,180
HCP0057,PRD001,2025-01,5,120,600
HCP0057,PRD001,2025-02,14,120,1680
HCP0057,PRD002,2025-03,6,85,510
HCP0057,PRD002,2025-04,17,85,1445
HCP0057,PRD003,2025-05,5,950,4750
HCP0057,PRD002,2025-06,7,85,595
HCP0057,PRD003,2025-07,6,950,5700
HCP0057,PRD002,2025-08,13,85,1105
HCP0057,PRD001,2025-09,14,120,1680
HCP0057,PRD003,2025-10,17,950,16150
HCP0057,PRD004,2025-11,7,60,420
HCP0057,PRD001,2025-12,8,120,960
HCP0058,PRD003,2025-01,8,950,7600
HCP0058,PRD002,2025-02,7,85,595
HCP0058,PRD002,2025-03,7,85,595
HCP0058,PRD004,2025-05,9,60,540
HCP0058,PRD001,2025-06,7,120,840
HCP0058,PRD001,2025-07,5,120,600
HCP0058,PRD001,2025-08,5,120,600
HCP0058,PRD004,2025-09,6,60,360
HCP0058,PRD005,2025-10,8,45,360
HCP0058,PRD005,2025-11,4,45,180
HCP0058,PRD003,2025-12,9,950,8550
HCP0059,PRD001,2025-01,9,120,1080
HCP0059,PRD001,2025-02,9,120,1080
HCP0059,PRD002,2025-03,12,85,1020
HCP0059,PRD005,2025-04,12,45,540
HCP0059,PRD005,2025-05,4,45,180
HCP0059,PRD004,2025-06,18,60,1080
HCP0059,PRD005,2025-07,11,45,495
HCP0059,PRD005,2025-08,12,45,540
HCP0059,PRD004,2025-09,9,60,540
HCP0059,PRD004,2025-10,15,60,900
HCP0059,PRD004,2025-11,2,60,120
HCP0059,PRD003,2025-12,7,950,6650
HCP0060,PRD004,2025-01,2,60,120
HCP0060,PRD003,2025-03,2,950,1900
HCP0060,PRD003,2025-04,2,950,1900
HCP0060,PRD005,2025-05,12,45,540
HCP0060,PRD002,2025-06,6,85,510
HCP0060,PRD001,2025-07,5,120,600
HCP0060,PRD002,2025-08,5,85,425
HCP0060,PRD004,2025-09,3,60,180
HCP0060,PRD005,2025-10,6,45,270
HCP0060,PRD002,2025-11,6,85,510
HCP0060,PRD005,2025-12,5,45,225
HCP0061,PRD001,2025-01,3,120,360
HCP0061,PRD004,2025-03,5,60,300
HCP0061,PRD002,2025-04,6,85,510
HCP0061,PRD004,2025-05,4,60,240
HCP0061,PRD005,2025-06,6,45,270
HCP0061,PRD002,2025-07,1,85,85
HCP0061,PRD004,2025-08,4,60,240
HCP0061,PRD005,2025-09,5,45,225
HCP0061,PRD003,2025-10,5,950,4750
HCP0061,PRD002,2025-12,3,85,255
HCP0062,PRD004,2025-02,1,60,60
HCP0062,PRD001,2025-03,1,120,120
HCP0062,PRD003,2025-04,4,950,3800
HCP0062,PRD004,2025-06,2,60,120
HCP0062,PRD003,2025-07,1,950,950
HCP0062,PRD002,2025-08,2,85,170
HCP0062,PRD002,2025-09,2,85,170
HCP0062,PRD003,2025-10,3,950,2850
HCP0062,PRD005,2025-11,1,45,45
HCP0062,PRD004,2025-12,1,60,60
HCP0063,PRD005,2025-01,20,45,900
HCP0063,PRD001,2025-03,17,120,2040
HCP0063,PRD005,2025-04,24,45,1080
HCP0063,PRD001,2025-05,6,120,720
HCP0063,PRD002,2025-06,18,85,1530
HCP0063,PRD004,2025-07,8,60,480
HCP0063,PRD003,2025-08,12,950,11400
HCP0063,PRD002,2025-09,7,85,595
HCP0063,PRD005,2025-10,4,45,180
HCP0063,PRD003,2025-11,6,950,5700
HCP0063,PRD004,2025-12,5,60,300
HCP0064,PRD002,2025-01,5,85,425
HCP0064,PRD002,2025-02,3,85,255
HCP0064,PRD003,2025-03,5,950,4750
HCP0064,PRD001,2025-04,4,120,480
HCP0064,PRD003,2025-05,6,950,5700
HCP0064,PRD003,2025-07,3,950,2850
HCP0064,PRD001,2025-08,7,120,840
HCP0064,PRD003,2025-09,6,950,5700
HCP0064,PRD005,2025-10,5,45,225
HCP0064,PRD002,2025-11,6,85,510
HCP0064,PRD003,2025-12,6,950,5700
HCP0065,PRD005,2025-01,5,45,225
HCP0065,PRD002,2025-02,6,85,510
HCP0065,PRD002,2025-03,5,85,425
HCP0065,PRD003,2025-04,5,950,4750
HCP0065,PRD001,2025-05,6,120,720
HCP0065,PRD001,2025-06,4,120,480
HCP0065,PRD002,2025-07,3,85,255
HCP0065,PRD004,2025-08,7,60,420
HCP0065,PRD003,2025-09,3,950,2850
HCP0065,PRD003,2025-10,3,950,2850
HCP0065,PRD004,2025-11,4,60,240
HCP0065,PRD004,2025-12,4,60,240
HCP0066,PRD005,2025-01,4,45,180
HCP0066,PRD003,2025-02,3,950,2850
HCP0066,PRD002,2025-04,6,85,510
HCP0066,PRD003,2025-05,7,950,6650
HCP0066,PRD004,2025-07,9,60,540
HCP0066,PRD005,2025-08,5,45,225
HCP0066,PRD005,2025-09,9,45,405
HCP0066,PRD002,2025-10,7,85,595
HCP0066,PRD002,2025-11,4,85,340
HCP0066,PRD005,2025-12,8,45,360
HCP0067,PRD004,2025-01,4,60,240
HCP0067,PRD004,2025-02,9,60,540
HCP0067,PRD001,2025-03,23,120,2760
HCP0067,PRD005,2025-04,11,45,495
HCP0067,PRD003,2025-05,10,950,9500
HCP0067,PRD004,2025-06,13,60,780
HCP0067,PRD001,2025-07,9,120,1080
HCP0067,PRD002,2025-08,17,85,1445
HCP0067,PRD002,2025-09,17,85,1445
HCP0067,PRD003,2025-10,17,950,16150
HCP0067,PRD005,2025-11,2,45,90
HCP0068,PRD002,2025-01,3,85,255
HCP0068,PRD005,2025-02,3,45,135
HCP0068,PRD004,2025-04,3,60,180
HCP0068,PRD002,2025-06,3,85,255
HCP0068,PRD004,2025-07,3,60,180
HCP0068,PRD002,2025-08,2,85,170
HCP0068,PRD001,2025-09,5,120,600
HCP0068,PRD005,2025-10,1,45,45
HCP0068,PRD004,2025-11,2,60,120
HCP0068,PRD003,2025-12,6,950,5700
HCP0069,PRD004,2025-01,6,60,360
HCP0069,PRD003,2025-02,7,950,6650
HCP0069,PRD005,2025-03,8,45,360
HCP0069,PRD001,2025-04,13,120,1560
HCP0069,PRD005,2025-05,8,45,360
HCP0069,PRD003,2025-06,11,950,10450
HCP0069,PRD005,2025-07,11,45,495
HCP0069,PRD004,2025-08,5,60,300
HCP0069,PRD005,2025-11,6,45,270
HCP0069,PRD001,2025-12,16,120,1920
HCP0070,PRD002,2025-01,13,85,1105
HCP0070,PRD005,2025-02,2,45,90
HCP0070,PRD001,2025-03,3,120,360
HCP0070,PRD001,2025-04,8,120,960
HCP0070,PRD001,2025-05,6,120,720
HCP0070,PRD001,2025-06,5,120,600
HCP0070,PRD001,2025-07,9,120,1080
HCP0070,PRD004,2025-08,13,60,780
HCP0070,PRD005,2025-09,1,45,45
HCP0070,PRD005,2025-10,8,45,360
HCP0070,PRD005,2025-11,7,45,315
HCP0070,PRD001,2025-12,2,120,240
HCP0071,PRD003,2025-01,9,950,8550
HCP0071,PRD002,2025-02,7,85,595
HCP0071,PRD005,2025-03,10,45,450
HCP0071,PRD001,2025-05,9,120,1080
HCP0071,PRD003,2025-06,4,950,3800
HCP0071,PRD003,2025-07,6,950,5700
HCP0071,PRD002,2025-08,2,85,170
HCP0071,PRD001,2025-09,4,120,480
HCP0071,PRD004,2025-10,3,60,180
HCP0071,PRD003,2025-11,6,950,5700
HCP0071,PRD003,2025-12,3,950,2850
HCP0072,PRD005,2025-01,5,45,225
HCP0072,PRD004,2025-02,3,60,180
HCP0072,PRD002,2025-03,2,85,170
HCP0072,PRD005,2025-04,8,45,360
HCP0072,PRD001,2025-05,5,120,600
HCP0072,PRD003,2025-07,6,950,5700
HCP0072,PRD005,2025-08,8,45,360
HCP0072,PRD002,2025-09,9,85,765
HCP0072,PRD005,2025-10,9,45,405
HCP0072,PRD002,2025-11,2,85,170
HCP0072,PRD003,2025-12,9,950,8550
HCP0073,PRD002,2025-01,2,85,170
HCP0073,PRD005,2025-02,9,45,405
HCP0073,PRD001,2025-03,7,120,840
HCP0073,PRD001,2025-04,3,120,360
HCP0073,PRD004,2025-05,4,60,240
HCP0073,PRD005,2025-06,9,45,405
HCP0073,PRD005,2025-07,8,45,360
HCP0073,PRD002,2025-08,7,85,595
HCP0073,PRD005,2025-09,8,45,360
HCP0073,PRD001,2025-10,2,120,240
HCP0073,PRD004,2025-11,11,60,660
HCP0073,PRD005,2025-12,4,45,180
HCP0074,PRD004,2025-01,4,60,240
HCP0074,PRD005,2025-02,4,45,180
HCP0074,PRD002,2025-03,20,85,1700
HCP0074,PRD002,2025-04,9,85,765
HCP0074,PRD005,2025-05,7,45,315
HCP0074,PRD005,2025-06,10,45,450
HCP0074,PRD004,2025-07,10,60,600
HCP0074,PRD003,2025-08,12,950,11400
HCP0074,PRD005,2025-09,11,45,495
HCP0074,PRD004,2025-10,8,60,480
HCP0074,PRD001,2025-11,13,120,1560
HCP0074,PRD002,2025-12,8,85,680
HCP0075,PRD001,2025-01,10,120,1200
HCP0075,PRD005,2025-02,13,45,585
HCP0075,PRD005,2025-03,4,45,180
HCP0075,PRD001,2025-04,6,120,720
HCP0075,PRD003,2025-05,8,950,7600
HCP0075,PRD005,2025-06,11,45,495
HCP0075,PRD001,2025-07,7,120,840
HCP0075,PRD005,2025-08,8,45,360
HCP0075,PRD003,2025-09,5,950,4750
HCP0075,PRD005,2025-10,13,45,585
HCP0075,PRD002,2025-11,12,85,1020
HCP0075,PRD005,2025-12,6,45,270
HCP0076,PRD002,2025-01,1,85,85
HCP0076,PRD005,2025-02,3,45,135
HCP0076,PRD004,2025-03,4,60,240
HCP0076,PRD005,2025-04,3,45,135
HCP0076,PRD004,2025-05,4,60,240
HCP0076,PRD002,2025-06,1,85,85
HCP0076,PRD003,2025-07,2,950,1900
HCP0076,PRD002,2025-08,4,85,340
HCP0076,PRD002,2025-09,4,85,340
HCP0076,PRD004,2025-10,2,60,120
HCP0076,PRD005,2025-11,2,45,90
HCP0076,PRD005,2025-12,1,45,45
HCP0077,PRD003,2025-01,4,950,3800
HCP0077,PRD002,2025-02,9,85,765
HCP0077,PRD003,2025-03,7,950,6650
HCP0077,PRD005,2025-05,5,45,225
HCP0077,PRD004,2025-06,7,60,420
HCP0077,PRD005,2025-07,6,45,270
HCP0077,PRD003,2025-08,9,950,8550
HCP0077,PRD001,2025-09,6,120,720
HCP0077,PRD004,2025-10,7,60,420
HCP0077,PRD002,2025-11,5,85,425
HCP0077,PRD003,2025-12,8,950,7600
HCP0078,PRD003,2025-01,14,950,13300
HCP0078,PRD003,2025-02,7,950,6650
HCP0078,PRD003,2025-03,9,950,8550
HCP0078,PRD004,2025-04,7,60,420
HCP0078,PRD001,2025-05,18,120,2160
HCP0078,PRD001,2025-06,7,120,840
HCP0078,PRD001,2025-07,9,120,1080
HCP0078,PRD005,2025-08,8,45,360
HCP0078,PRD001,2025-09,9,120,1080
HCP0078,PRD004,2025-10,5,60,300
HCP0078,PRD005,2025-11,15,45,675
HCP0078,PRD005,2025-12,15,45,675
HCP0079,PRD001,2025-01,5,120,600
HCP0079,PRD004,2025-02,2,60,120
HCP0079,PRD005,2025-03,3,45,135
HCP0079,PRD002,2025-05,4,85,340
HCP0079,PRD002,2025-06,4,85,340
HCP0079,PRD002,2025-07,2,85,170
HCP0079,PRD003,2025-08,5,950,4750
HCP0079,PRD004,2025-09,1,60,60
HCP0079,PRD004,2025-10,4,60,240
HCP0079,PRD002,2025-11,3,85,255
HCP0079,PRD005,2025-12,1,45,45
HCP0080,PRD005,2025-01,3,45,135
HCP0080,PRD003,2025-02,2,950,1900
HCP0080,PRD005,2025-03,3,45,135
HCP0080,PRD001,2025-04,1,120,120
HCP0080,PRD001,2025-05,4,120,480
HCP0080,PRD005,2025-06,3,45,135
HCP0080,PRD004,2025-07,2,60,120
HCP0080,PRD002,2025-09,4,85,340
HCP0080,PRD002,2025-11,4,85,340
HCP0080,PRD001,2025-12,2,120,240
HCP0081,PRD001,2025-01,5,120,600
HCP0081,PRD004,2025-02,7,60,420
HCP0081,PRD002,2025-03,5,85,425
HCP0081,PRD003,2025-04,6,950,5700
HCP0081,PRD003,2025-07,2,950,1900
HCP0081,PRD004,2025-08,10,60,600
HCP0081,PRD001,2025-09,13,120,1560
HCP0081,PRD005,2025-10,6,45,270
HCP0081,PRD005,2025-11,7,45,315
HCP0081,PRD005,2025-12,6,45,270
HCP0082,PRD004,2025-01,7,60,420
HCP0082,PRD005,2025-02,4,45,180
HCP0082,PRD004,2025-03,14,60,840
HCP0082,PRD002,2025-04,13,85,1105
HCP0082,PRD003,2025-05,5,950,4750
HCP0082,PRD005,2025-07,5,45,225
HCP0082,PRD004,2025-08,4,60,240
HCP0082,PRD001,2025-09,5,120,600
HCP0082,PRD005,2025-10,6,45,270
HCP0082,PRD005,2025-11,2,45,90
HCP0082,PRD005,2025-12,7,45,315
HCP0083,PRD002,2025-01,8,85,680
HCP0083,PRD002,2025-02,5,85,425
HCP0083,PRD004,2025-03,5,60,300
HCP0083,PRD003,2025-04,3,950,2850
HCP0083,PRD001,2025-05,8,120,960
HCP0083,PRD005,2025-06,10,45,450
HCP0083,PRD001,2025-07,8,120,960
HCP0083,PRD002,2025-08,3,85,255
HCP0083,PRD004,2025-09,5,60,300
HCP0083,PRD005,2025-10,9,45,405
HCP0083,PRD005,2025-11,2,45,90
HCP0083,PRD004,2025-12,4,60,240
HCP0084,PRD002,2025-01,7,85,595
HCP0084,PRD005,2025-02,10,45,450
HCP0084,PRD005,2025-03,11,45,495
HCP0084,PRD002,2025-05,15,85,1275
HCP0084,PRD003,2025-06,12,950,11400
HCP0084,PRD003,2025-07,6,950,5700
HCP0084,PRD002,2025-08,4,85,340
HCP0084,PRD004,2025-09,14,60,840
HCP0084,PRD004,2025-10,5,60,300
HCP0084,PRD005,2025-11,10,45,450
HCP0085,PRD003,2025-01,13,950,12350
HCP0085,PRD001,2025-02,10,120,1200
HCP0085,PRD001,2025-04,7,120,840
HCP0085,PRD005,2025-05,6,45,270
HCP0085,PRD001,2025-06,5,120,600
HCP0085,PRD002,2025-07,2,85,170
HCP0085,PRD001,2025-08,6,120,720
HCP0085,PRD003,2025-09,5,950,4750
HCP0085,PRD002,2025-10,7,85,595
HCP0085,PRD003,2025-11,7,950,6650
HCP0085,PRD002,2025-12,8,85,680
HCP0086,PRD005,2025-01,1,45,45
HCP0086,PRD002,2025-03,1,85,85
HCP0086,PRD005,2025-04,1,45,45
HCP0086,PRD005,2025-05,1,45,45
HCP0086,PRD003,2025-06,1,950,950
HCP0086,PRD004,2025-07,2,60,120
HCP0086,PRD003,2025-08,1,950,950
HCP0086,PRD005,2025-09,1,45,45
HCP0086,PRD004,2025-11,1,60,60
HCP0086,PRD001,2025-12,1,120,120
HCP0087,PRD002,2025-01,11,85,935
HCP0087,PRD001,2025-02,6,120,720
HCP0087,PRD004,2025-03,6,60,360
HCP0087,PRD005,2025-04,16,45,720
HCP0087,PRD004,2025-06,19,60,1140
HCP0087,PRD004,2025-07,5,60,300
HCP0087,PRD005,2025-08,20,45,900
HCP0087,PRD001,2025-09,11,120,1320
HCP0087,PRD003,2025-10,11,950,10450
HCP0087,PRD005,2025-11,15,45,675
HCP0087,PRD001,2025-12,10,120,1200
HCP0088,PRD005,2025-01,3,45,135
HCP0088,PRD002,2025-02,5,85,425
HCP0088,PRD005,2025-03,3,45,135
HCP0088,PRD005,2025-04,4,45,180
HCP0088,PRD001,2025-05,3,120,360
HCP0088,PRD002,2025-06,3,85,255
HCP0088,PRD003,2025-07,3,950,2850
HCP0088,PRD003,2025-08,1,950,950
HCP0088,PRD001,2025-09,3,120,360
HCP0088,PRD004,2025-10,5,60,300
HCP0088,PRD004,2025-11,5,60,300
HCP0088,PRD005,2025-12,4,45,180
HCP0089,PRD002,2025-01,10,85,850
HCP0089,PRD004,2025-02,6,60,360
HCP0089,PRD001,2025-03,12,120,1440
HCP0089,PRD002,2025-04,6,85,510
HCP0089,PRD001,2025-05,1,120,120
HCP0089,PRD003,2025-06,11,950,10450
HCP0089,PRD004,2025-07,10,60,600
HCP0089,PRD001,2025-08,3,120,360
HCP0089,PRD004,2025-09,14,60,840
HCP0089,PRD001,2025-10,8,120,960
HCP0089,PRD002,2025-11,11,85,935
HCP0089,PRD002,2025-12,17,85,1445
HCP0090,PRD002,2025-01,15,85,1275
HCP0090,PRD004,2025-02,2,60,120
HCP0090,PRD005,2025-03,15,45,675
HCP0090,PRD002,2025-04,13,85,1105
HCP0090,PRD003,2025-05,12,950,11400
HCP0090,PRD001,2025-06,14,120,1680
HCP0090,PRD001,2025-07,20,120,2400
HCP0090,PRD005,2025-08,9,45,405
HCP0090,PRD002,2025-09,11,85,935
HCP0090,PRD004,2025-10,12,60,720
HCP0090,PRD002,2025-11,10,85,850
HCP0090,PRD005,2025-12,15,45,675
HCP0091,PRD004,2025-01,6,60,360
HCP0091,PRD004,2025-03,7,60,420
HCP0091,PRD003,2025-04,4,950,3800
HCP0091,PRD004,2025-05,6,60,360
HCP0091,PRD002,2025-06,3,85,255
HCP0091,PRD003,2025-07,7,950,6650
HCP0091,PRD002,2025-08,7,85,595
HCP0091,PRD002,2025-10,6,85,510
HCP0091,PRD004,2025-11,6,60,360
HCP0091,PRD004,2025-12,4,60,240
HCP0092,PRD001,2025-01,9,120,1080
HCP0092,PRD004,2025-02,11,60,660
HCP0092,PRD004,2025-03,4,60,240
HCP0092,PRD002,2025-04,3,85,255
HCP0092,PRD001,2025-06,13,120,1560
HCP0092,PRD001,2025-08,6,120,720
HCP0092,PRD003,2025-09,1,950,950
HCP0092,PRD003,2025-10,8,950,7600
HCP0092,PRD003,2025-11,7,950,6650
HCP0092,PRD001,2025-12,6,120,720
HCP0093,PRD003,2025-01,6,950,5700
HCP0093,PRD001,2025-02,3,120,360
HCP0093,PRD002,2025-03,10,85,850
HCP0093,PRD003,2025-04,7,950,6650
HCP0093,PRD004,2025-05,6,60,360
HCP0093,PRD005,2025-06,6,45,270
HCP0093,PRD003,2025-07,1,950,950
HCP0093,PRD004,2025-08,6,60,360
HCP0093,PRD002,2025-09,10,85,850
HCP0093,PRD002,2025-10,3,85,255
HCP0093,PRD001,2025-11,4,120,480
HCP0093,PRD003,2025-12,10,950,9500
HCP0094,PRD002,2025-01,7,85,595
HCP0094,PRD002,2025-03,11,85,935
HCP0094,PRD002,2025-05,12,85,1020
HCP0094,PRD004,2025-06,8,60,480
HCP0094,PRD003,2025-07,13,950,12350
HCP0094,PRD005,2025-08,11,45,495
HCP0094,PRD001,2025-09,4,120,480
HCP0094,PRD002,2025-10,10,85,850
HCP0094,PRD003,2025-11,10,950,9500
HCP0094,PRD004,2025-12,6,60,360
HCP0095,PRD001,2025-01,14,120,1680
HCP0095,PRD003,2025-02,14,950,13300
HCP0095,PRD003,2025-03,6,950,5700
HCP0095,PRD005,2025-04,8,45,360
HCP0095,PRD001,2025-05,11,120,1320
HCP0095,PRD003,2025-06,7,950,6650
HCP0095,PRD002,2025-07,14,85,1190
HCP0095,PRD003,2025-08,4,950,3800
HCP0095,PRD004,2025-09,8,60,480
HCP0095,PRD005,2025-10,6,45,270
HCP0095,PRD001,2025-11,8,120,960
HCP0095,PRD003,2025-12,15,950,14250
HCP0096,PRD003,2025-01,6,950,5700
HCP0096,PRD003,2025-02,15,950,14250
HCP0096,PRD005,2025-03,12,45,540
HCP0096,PRD002,2025-04,15,85,1275
HCP0096,PRD003,2025-05,1,950,950
HCP0096,PRD004,2025-06,7,60,420
HCP0096,PRD003,2025-07,6,950,5700
HCP0096,PRD002,2025-08,3,85,255
HCP0096,PRD002,2025-09,13,85,1105
HCP0096,PRD004,2025-10,5,60,300
HCP0096,PRD001,2025-11,6,120,720
HCP0096,PRD001,2025-12,7,120,840
HCP0097,PRD003,2025-01,7,950,6650
HCP0097,PRD004,2025-02,12,60,720
HCP0097,PRD002,2025-04,9,85,765
HCP0097,PRD004,2025-05,5,60,300
HCP0097,PRD003,2025-06,6,950,5700
HCP0097,PRD001,2025-07,14,120,1680
HCP0097,PRD005,2025-08,14,45,630
HCP0097,PRD005,2025-09,8,45,360
HCP0097,PRD004,2025-10,9,60,540
HCP0097,PRD005,2025-11,9,45,405
HCP0097,PRD004,2025-12,4,60,240
HCP0098,PRD004,2025-01,7,60,420
HCP0098,PRD005,2025-02,4,45,180
HCP0098,PRD001,2025-03,8,120,960
HCP0098,PRD003,2025-04,3,950,2850
HCP0098,PRD004,2025-05,6,60,360
HCP0098,PRD004,2025-06,10,60,600
HCP0098,PRD005,2025-07,8,45,360
HCP0098,PRD003,2025-08,12,950,11400
HCP0098,PRD003,2025-09,8,950,7600
HCP0098,PRD005,2025-10,5,45,225
HCP0098,PRD002,2025-11,1,85,85
HCP0098,PRD003,2025-12,3,950,2850
HCP0099,PRD004,2025-01,5,60,300
HCP0099,PRD003,2025-02,8,950,7600
HCP0099,PRD001,2025-03,5,120,600
HCP0099,PRD004,2025-04,2,60,120
HCP0099,PRD003,2025-05,6,950,5700
HCP0099,PRD001,2025-06,5,120,600
HCP0099,PRD004,2025-07,8,60,480
HCP0099,PRD001,2025-08,1,120,120
HCP0099,PRD001,2025-09,3,120,360
HCP0099,PRD004,2025-10,7,60,420
HCP0099,PRD003,2025-11,5,950,4750
HCP0099,PRD004,2025-12,8,60,480
HCP0100,PRD002,2025-01,14,85,1190
HCP0100,PRD004,2025-02,8,60,480
HCP0100,PRD002,2025-03,6,85,510
HCP0100,PRD001,2025-04,6,120,720
HCP0100,PRD002,2025-05,6,85,510
HCP0100,PRD004,2025-06,2,60,120
HCP0100,PRD003,2025-07,7,950,6650
HCP0100,PRD003,2025-08,13,950,12350
HCP0100,PRD005,2025-09,10,45,450
HCP0100,PRD003,2025-10,15,950,14250
HCP0100,PRD003,2025-11,12,950,11400
HCP0100,PRD005,2025-12,1,45,45
HCP0101,PRD003,2025-01,9,950,8550
HCP0101,PRD003,2025-02,3,950,2850
HCP0101,PRD001,2025-03,2,120,240
HCP0101,PRD001,2025-04,2,120,240
HCP0101,PRD002,2025-05,2,85,170
HCP0101,PRD005,2025-06,4,45,180
HCP0101,PRD002,2025-07,3,85,255
HCP0101,PRD005,2025-08,8,45,360
HCP0101,PRD001,2025-09,9,120,1080
HCP0101,PRD005,2025-10,7,45,315
HCP0101,PRD002,2025-12,7,85,595
HCP0102,PRD004,2025-01,6,60,360
HCP0102,PRD004,2025-02,7,60,420
HCP0102,PRD002,2025-03,5,85,425
HCP0102,PRD001,2025-04,3,120,360
HCP0102,PRD004,2025-05,4,60,240
HCP0102,PRD001,2025-06,4,120,480
HCP0102,PRD005,2025-07,8,45,360
HCP0102,PRD003,2025-08,3,950,2850
HCP0102,PRD003,2025-09,5,950,4750
HCP0102,PRD005,2025-10,6,45,270
HCP0102,PRD001,2025-11,7,120,840
HCP0102,PRD001,2025-12,2,120,240
HCP0103,PRD004,2025-01,3,60,180
HCP0103,PRD003,2025-02,5,950,4750
HCP0103,PRD001,2025-03,3,120,360
HCP0103,PRD002,2025-04,1,85,85
HCP0103,PRD004,2025-05,1,60,60
HCP0103,PRD005,2025-06,6,45,270
HCP0103,PRD003,2025-07,4,950,3800
HCP0103,PRD003,2025-08,3,950,2850
HCP0103,PRD002,2025-09,2,85,170
HCP0103,PRD003,2025-10,3,950,2850
HCP0103,PRD001,2025-11,4,120,480
HCP0103,PRD005,2025-12,4,45,180
HCP0104,PRD005,2025-01,7,45,315
HCP0104,PRD003,2025-02,5,950,4750
HCP0104,PRD005,2025-03,7,45,315
HCP0104,PRD004,2025-04,5,60,300
HCP0104,PRD003,2025-05,2,950,1900
HCP0104,PRD003,2025-06,7,950,6650
HCP0104,PRD001,2025-07,5,120,600
HCP0104,PRD005,2025-08,10,45,450
HCP0104,PRD001,2025-09,3,120,360
HCP0104,PRD001,2025-10,7,120,840
HCP0104,PRD004,2025-11,6,60,360
HCP0104,PRD005,2025-12,4,45,180
HCP0105,PRD003,2025-01,10,950,9500
HCP0105,PRD002,2025-02,7,85,595
HCP0105,PRD002,2025-03,6,85,510
HCP0105,PRD002,2025-04,15,85,1275
HCP0105,PRD005,2025-06,8,45,360
HCP0105,PRD004,2025-07,3,60,180
HCP0105,PRD004,2025-08,8,60,480
HCP0105,PRD005,2025-09,11,45,495
HCP0105,PRD004,2025-10,8,60,480
HCP0105,PRD001,2025-11,10,120,1200
HCP0105,PRD003,2025-12,10,950,9500
HCP0106,PRD002,2025-02,11,85,935
HCP0106,PRD004,2025-03,6,60,360
HCP0106,PRD004,2025-04,18,60,1080
HCP0106,PRD002,2025-05,13,85,1105
HCP0106,PRD003,2025-06,10,950,9500
HCP0106,PRD001,2025-07,25,120,3000
HCP0106,PRD004,2025-08,13,60,780
HCP0106,PRD005,2025-09,10,45,450
HCP0106,PRD002,2025-10,15,85,1275
HCP0106,PRD003,2025-11,11,950,10450
HCP0106,PRD004,2025-12,10,60,600
HCP0107,PRD004,2025-01,6,60,360
HCP0107,PRD002,2025-02,7,85,595
HCP0107,PRD004,2025-03,4,60,240
HCP0107,PRD005,2025-04,3,45,135
HCP0107,PRD003,2025-05,4,950,3800
HCP0107,PRD005,2025-06,4,45,180
HCP0107,PRD004,2025-07,9,60,540
HCP0107,PRD003,2025-09,2,950,1900
HCP0107,PRD004,2025-10,5,60,300
HCP0107,PRD002,2025-11,10,85,850
HCP0107,PRD003,2025-12,4,950,3800
HCP0108,PRD005,2025-01,10,45,450
HCP0108,PRD004,2025-02,6,60,360
HCP0108,PRD003,2025-03,9,950,8550
HCP0108,PRD002,2025-04,10,85,850
HCP0108,PRD003,2025-05,17,950,16150
HCP0108,PRD005,2025-06,7,45,315
HCP0108,PRD004,2025-07,9,60,540
HCP0108,PRD002,2025-08,11,85,935
HCP0108,PRD005,2025-09,5,45,225
HCP0108,PRD005,2025-10,8,45,360
HCP0108,PRD003,2025-11,7,950,6650
HCP0108,PRD002,2025-12,8,85,680
HCP0109,PRD002,2025-01,10,85,850
HCP0109,PRD005,2025-02,7,45,315
HCP0109,PRD002,2025-03,10,85,850
HCP0109,PRD002,2025-04,3,85,255
HCP0109,PRD003,2025-05,6,950,5700
HCP0109,PRD003,2025-06,6,950,5700
HCP0109,PRD003,2025-07,7,950,6650
HCP0109,PRD004,2025-08,6,60,360
HCP0109,PRD003,2025-09,5,950,4750
HCP0109,PRD001,2025-11,11,120,1320
HCP0109,PRD002,2025-12,8,85,680
HCP0110,PRD005,2025-01,4,45,180
HCP0110,PRD001,2025-02,4,120,480
HCP0110,PRD005,2025-03,5,45,225
HCP0110,PRD005,2025-04,5,45,225
HCP0110,PRD003,2025-05,3,950,2850
HCP0110,PRD001,2025-06,1,120,120
HCP0110,PRD004,2025-07,2,60,120
HCP0110,PRD004,2025-08,4,60,240
HCP0110,PRD001,2025-09,5,120,600
HCP0110,PRD002,2025-11,2,85,170
HCP0110,PRD003,2025-12,4,950,3800
HCP0111,PRD004,2025-01,4,60,240
HCP0111,PRD002,2025-02,2,85,170
HCP0111,PRD003,2025-03,5,950,4750
HCP0111,PRD001,2025-05,2,120,240
HCP0111,PRD002,2025-06,6,85,510
HCP0111,PRD005,2025-07,2,45,90
HCP0111,PRD005,2025-08,3,45,135
HCP0111,PRD004,2025-09,5,60,300
HCP0111,PRD003,2025-10,6,950,5700
HCP0111,PRD002,2025-11,3,85,255
HCP0111,PRD003,2025-12,4,950,3800
